Platform	Name	Entity	Last IP address	Device model	Device type	OS version and architecture	OS name	Total RAM [bytes]	CPU model	Hard disks	DXS - Device (DXS - Device)	DXS - Web browsing (DXS - Web browsing)	DXS - Security (DXS - Security)	DXS - Productivity (DXS - Productivity)	DXS - Business apps (DXS - Business apps)	Device (sentiment) (DXS - User sentiments)	Web browsing (sentiment) (DXS - User sentiments)	Productivity (sentiment) (DXS - User sentiments)	Security (sentiment) (DXS - User sentiments)	Employee Satisfaction (DXS - User sentiments)	Business apps (sentiment) (DXS - User sentiments)
Windows	910TV-8060	Houston - 910 Corp (TX)	10.132.60.60	OptiPlex 7050	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	17179869184	Intel Core i7-7700T CPU @ 2.90GHz	Toshiba (465.8GB, 100% S.M.A.R.T.)	8.22355	10	10		8.70396	10	10	10	10		10
Windows	ACHANG-L1	-	10.72.0.32	Latitude E7470	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	SanDisk X400 M.2 2280 256GB (238.5GB, 100% S.M.A.R.T.)	5.79607	10	10	5	0	10	10	10	10		10
Windows	AK20COB-D01	Arthur Kill (NY)	10.3.1.159	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	5	10	10	9.20687	6.88288	10	10	10	10		10
Windows	AK2ACONFRM-D01	Arthur Kill (NY)	10.3.1.182	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.7464	10	10	9.27888	5.68783	10	10	10	10		10
Windows	AK30COB-D01	Arthur Kill (NY)	10.3.1.146	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	0	10	10	8.64842	6.94814	10	10	10	10		10
Windows	AKACONSTANTI-L1	Arthur Kill (NY)	10.3.1.140	Latitude E6430	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	8589934592	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 80% S.M.A.R.T.)											
Windows	AKACONSTANT-L01	-	73.248.121.40	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3320M CPU @ 2.60GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.49205	10	10	8.84954	6.8967	10	10	10	10		10
Windows	AKAHELLER-L01	Arthur Kill (NY)	10.3.1.142	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i5-4310U CPU @ 2.00GHz	LITEON (119.2GB, 70% S.M.A.R.T.), Toshiba (465.8GB)	9.00865	10	10	9.18117	7.10872	10	10	10	10		10
Windows	AKBRICCIARDI-L1	Arthur Kill (NY)	10.3.1.199	Latitude 7390 2-in-1	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Generic- SD/MMC CRW USB Device (0B), Toshiba (238.5GB, 100% S.M.A.R.T.)	0	10	10	9.43695	6.06817	10	10	10	10		10
Windows	AKCDAQUILA-D01	Arthur Kill (NY)	10.3.1.166	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	7	10	10	9.20351	8.27617	10	10	10	10		10
Windows	AKCDAQUILA-L01	-	108.14.243.47	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.04255		10	9.12655	8.42838	10	10	10	10		10
Windows	AKCDAQUILA-L1	Arthur Kill (NY)	10.3.1.133	Latitude E6430	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 100% S.M.A.R.T.)											
Windows	AKCEMS-D01	Arthur Kill (NY)	10.3.1.162	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 90% S.M.A.R.T.)	3.31915		10		5.75743	10	10	10	10		10
Windows	AKCEMS-D1	Arthur Kill (NY)	10.3.1.138	OptiPlex 9020	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-4790S CPU @ 3.20GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.16145		10	10	5.76154	10	10	10	10		10
Windows	AKCNEMETH-D01	Arthur Kill (NY)	10.3.1.41	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-4790S CPU @ 3.20GHz	Verbatim STORE N GO USB Device (29.3GB), LITEON (119.2GB, 100% S.M.A.R.T.)	0	9.48498	10	9.26359	6.59334	10	10	10	10		10
Windows	AKCNEMETH-L01	VPN (TX)	10.99.83.42	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	7	10	10	8.91464	6.20012	10	10	10	10		10
Windows	AKCOA-D01	Arthur Kill (NY)	10.3.1.143	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	4.84396	10	10	9.23344	7.0106	10	10	10	10		10
Windows	AKDFIEDLER-L01	Arthur Kill (NY)	10.3.1.174	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.69945	10	10	7.9788	6.35775	10	10	10	10		10
Windows	AKEGENOINO-L01	Arthur Kill (NY)	10.3.1.176	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.27795	9.73913	10	9.10437	6.97357	10	10	10	10		10
Windows	AKEGENOINO-L1	Arthur Kill (NY)	10.3.1.134	Latitude E6420	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i5-2520M CPU @ 2.50GHz	Samsung (119.2GB, 70% S.M.A.R.T.)											
Windows	AKENGINEER-D01	Arthur Kill (NY)	10.3.1.198	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	SMI USB DISK USB Device (7.5GB), SK hynix SC300 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	3.61835	10	10	8.68964	6.01103	10	10	10	10		10
Windows	AKFAMEO-L01	-	10.20.12.207	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	9.6028	10	10	9.46973	6.40963	10	10	10	10		10
Windows	AKFAMEO-L1	Arthur Kill (NY)	10.3.1.134	Latitude E7470	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	Toshiba (238.5GB, 50% S.M.A.R.T.)											
Windows	AKGMILLER-L01	Arthur Kill (NY)	10.3.1.171	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 100% S.M.A.R.T.), Staples Relay UFD USB Device (3.7GB)	6.80671	10	10	9.2119	7.04373	10	10	10	10		10
Windows	AKGUARD-D01	Arthur Kill (NY)	10.3.1.135	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 80% S.M.A.R.T.)											
Windows	AKGUARD-D1	Arthur Kill (NY)	10.3.1.150	OptiPlex 9020	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB), HP Officejet Pro 86 USB Device (0B)	0	10	10	8.69114	5.92057	10	10	10	10		10
Windows	AKGWRIGHT-L01	Arthur Kill (NY)	10.3.1.145	Latitude 7480	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	Intel (238.5GB, 50% S.M.A.R.T.)	9.54055	10	10	7.24608	6.92674	10	10	10	10		10
Windows	AKICSHOP-D01	Arthur Kill (NY)	10.3.1.139	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	7.04984	10	10	8.48017	6.06549	10	10	10	10		10
Windows	AKICSHOP-D02	Arthur Kill (NY)	10.3.1.163	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	7.70368	10	10	8.94872	6.2432	10	10	10	10		10
Windows	AKICSHOP-D03	Arthur Kill (NY)	10.3.1.148	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.57215	10	10	9.10187	5.76354	10	10	10	10		10
Windows	AKICSHOP-D3	Arthur Kill (NY)	10.3.1.135	OptiPlex 9020	desktop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	0		10		5.97594	10	10	10	10		10
Windows	AKJFLOOD-L1	Arthur Kill (NY)	10.3.1.53	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 90% S.M.A.R.T.)	9.5002	10	10	8.76632	6.65367	10	10	10	10		10
Windows	AKJKENNY-L2	Arthur Kill (NY)	10.3.1.46	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC311 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	7	8.82353	10	9.1003	7.08323	10	10	10	10		10
Windows	AKJMCKENNA-L2	Arthur Kill (NY)	10.3.1.192	Latitude 7490	laptop	Windows 10 Enterprise 1803 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Samsung (238.5GB, 100% S.M.A.R.T.)	9.4659	10	10	9.0879	6.97523	10	10	10	10		10
Windows	AKJPOHNER-L01	Arthur Kill (NY)	10.3.1.172	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	0	10	10	9.15436	6.02514	10	10	10	10		10
Windows	AKJPOHNER-L3	Houston - 910 Corp (TX)	10.132.253.21	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3340M CPU @ 2.70GHz	LITEON (119.2GB, 100% S.M.A.R.T.)											
Windows	AKKROBINSON-L01	Arthur Kill (NY)	10.3.1.194	Latitude E7440	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4310U CPU @ 2.00GHz	SK hynix SH920 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)	9.67445	10	10	9.18153	6.01703	10	10	10	10		10
Windows	AKLCONA-L01	-	10.20.12.182	Latitude E7450	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i5-5200U CPU @ 2.20GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.51755	10	10	8.96036	6.46146	10	10	10	10		10
Windows	AKLCONA-L1	Arthur Kill (NY)	10.3.1.129	Latitude E7440	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	4294967296	Intel Core i5-4310U CPU @ 2.00GHz	SK  hynix SC210 mSA SCSI Disk Device (119.2GB)											
Windows	AKMAINT-D01	Arthur Kill (NY)	10.3.1.177	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.82555	10	10	8.988	6.04097	10	10	10	10		10
Windows	AKMAINT-D02	Arthur Kill (NY)	10.3.1.167	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.81665	10	10	8.27518	6.06126	10	10	10	10		10
Windows	AKMAINT-D03	Arthur Kill (NY)	10.3.1.179	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.7554	10	10	8.92627	6.25183	10	10	10	10		10
Windows	AKMAINT-D04	Arthur Kill (NY)	10.3.1.187	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	5.63313	10	10	8.51296	6.10931	10	10	10	10		10
Windows	AKMAINT-D05	Arthur Kill (NY)	10.3.1.147	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	9.52575		10	10	6.02714	10	10	10	10		10
Windows	AKMMALONY-L1	Arthur Kill (NY)	10.3.1.169	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	Toshiba (238.5GB, 100% S.M.A.R.T.)	5.15651	10	10	9.00784	7.01701	10	10	10	10		10
Windows	AKMSTRAUB-L2	Houston - 910 Corp (TX)	10.132.253.36	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3320M CPU @ 2.60GHz	LITEON (119.2GB, 100% S.M.A.R.T.)											
Windows	AKOPKITCHEN-D01	Arthur Kill (NY)	10.3.1.59	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	0	10	10	8.63211	7.9946	10	10	10	10		10
Windows	AKPIDISPLAY-D01	Arthur Kill (NY)	10.3.1.130	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.6591	10	10		6.05423	10	10	10	10		10
Windows	AKRESULTS-D02	Arthur Kill (NY)	10.3.1.181	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 70% S.M.A.R.T.)	9.36155	10	10	9.1331	5.51977	10	10	10	10		10
Windows	AKRESULTS-D03	Arthur Kill (NY)	10.3.1.132	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	9.8311	10	10	9.23004	6.41646	10	10	10	10		10
Windows	AKRESULTS-L01	Arthur Kill (NY)	10.3.1.191	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 90% S.M.A.R.T.)											
Windows	AKRMICHALOW-L01	Arthur Kill (NY)	10.3.1.196	Latitude E6430	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-3380M CPU @ 2.90GHz	Samsung (119.2GB, 80% S.M.A.R.T.)											
Windows	AKSHIFTSUP-D01	Arthur Kill (NY)	10.3.1.173	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Core i7-4770S CPU @ 3.10GHz	HP Officejet Pro 86 USB Device (0B), Samsung (119.2GB, 100% S.M.A.R.T.)	9.21855	9.97373	10	8.56005	7.18904	10	10	10	10		10
Windows	AKTAGGING-D01	Arthur Kill (NY)	10.3.1.45	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	8.21045	10	10		6.07589	10	10	10	10		10
Windows	AKTRAINING-D01	Arthur Kill (NY)	10.3.1.189	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 90% S.M.A.R.T.)	9.8204	10	10	9.21226	5.74097	10	10	10	10		10
Windows	AKTRAINING-D03	Arthur Kill (NY)	10.3.1.131	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 100% S.M.A.R.T.)	0	9.96441	10	9.33159	6.99507	10	10	10	10		10
Windows	AKTRAINING-D04	Arthur Kill (NY)	10.3.1.151	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-4790S CPU @ 3.20GHz	Samsung (119.2GB, 90% S.M.A.R.T.)											
Windows	AKWIN10-03	Houston - 910 Corp (TX)	10.132.253.40	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-04	Houston - 910 Corp (TX)	10.132.253.14	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-06	Houston - 910 Corp (TX)	10.132.253.30	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 70% S.M.A.R.T.)											
Windows	AKWIN10-09	Houston - 910 Corp (TX)	10.133.68.88	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-10	Houston - 910 Corp (TX)	10.132.68.123	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-11	Houston - 910 Corp (TX)	10.132.68.124	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 80% S.M.A.R.T.)											
Windows	AKWIN10-12	Houston - 910 Corp (TX)	10.133.68.92	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	SK hynix SC300 2.5 7MM 128GB (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-6540	Houston - 910 Corp (TX)	10.132.253.30	Latitude E6540	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-4300M CPU @ 2.60GHz	Samsung (119.2GB, 80% S.M.A.R.T.)											
Windows	AKWIN10-D27	Houston - 910 Corp (TX)	10.132.68.121	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-D30	Houston - 910 Corp (TX)	10.132.68.125	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-D31	Houston - 910 Corp (TX)	10.132.68.121	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-D32	Houston - 910 Corp (TX)	10.133.68.89	OptiPlex 7010	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-3770S CPU @ 3.10GHz	Samsung (119.2GB, 100% S.M.A.R.T.)											
Windows	AKWIN10-D8	Devon (MD)	10.13.1.146	OptiPlex 9020	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	4294967296	Intel Core i7-4790S CPU @ 3.20GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	5.44373	10	10	6.66667	4.90377	10	10	10	10		10
Windows	ALTPCITEST-D2	Houston - 910 Corp (TX)	10.132.36.92	OptiPlex 7010	desktop	Windows 10 Enterprise 1909 (64 bits)	Windows 10	4294967296	Intel Core i7-3770S CPU @ 3.10GHz	LITEON (119.2GB, 100% S.M.A.R.T.)	0		10		8.56739	10	10	10	10		10
Windows	ALTTESTVM09	Skybox (TX)	10.141.235.163	VMware Virtual Platform	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	3221225472	Intel Xeon CPU E5-2650 v2 @ 2.60GHz	VMware (150GB)	0		10		8.40235	10	10	10	10		10
Windows	ALTTESTVM11	Skybox (TX)	10.141.235.165	VMware Virtual Platform	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	3221225472	Intel Xeon CPU E5-2680 0 @ 2.70GHz	VMware (150GB)	0		10		8.4058	10	10	10	10		10
Windows	ANTAPOOL-L1	Antelop-Elk (TX)	10.30.34.90	Latitude 7490	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i5-8350U CPU @ 1.70GHz	SK hynix SC401 SATA 256GB (238.5GB, 100% S.M.A.R.T.)	0	10	10		6.30046	10	10	10	10		10
Windows	ANTAWEBB-L1	Antelop-Elk (TX)	10.30.34.44	Latitude E7450	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-5200U CPU @ 2.20GHz	LITEON LMH-256V2M-11 MSATA 256GB (238.5GB, 90% S.M.A.R.T.)	9.38065	9.83326	10	9.48342	6.66987	10	10	10	10		10
Windows	ANTCAD-D1	Antelop-Elk (TX)	10.30.34.67	Precision 5820 Tower	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	17179869184	Intel Xeon W-2125 CPU @ 4.00GHz	Hitachi (931.5GB, 90% S.M.A.R.T.), Generic- SD/MMC CRW USB Device (0B), Western Digital (1.8TB)	6.5898	10	10	9.48239	4.9586	10	10	10	10		10
Windows	ANTCONF2-D1	Antelop-Elk (TX)	10.30.34.57	OptiPlex 7040	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-6700 CPU @ 3.40GHz	SanDisk Z400s 2.5 7MM 256GB (238.5GB, 100% S.M.A.R.T.)	9.61125		10			10	10	10	10		10
Windows	ANTCONF-D1	Antelop-Elk (TX)	10.30.34.47	OptiPlex 7040	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-6700 CPU @ 3.40GHz	SanDisk Z400s 2.5 7MM 256GB (238.5GB, 100% S.M.A.R.T.)	7.3219	10	10	9.23822	7.76508	10	10	10	10		10
Windows	ANTCONFROOM-L1	-	158.81.192.22	Latitude E7470	laptop	Windows 7 Professional SP1 (64 bits)	Windows 7	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	LITEON CV3-8D256-11 SAT SCSI Disk Device (238.5GB, 80% S.M.A.R.T.)											
Windows	ANTCONTROLB-D1	Antelop-Elk (TX)	10.30.34.68	OptiPlex 9020	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	4294967296	Intel Core i5-4590 CPU @ 3.30GHz	Western Digital (465.8GB, 70% S.M.A.R.T.)	7.7469	9.87637	10	7.75711	7.29932	10	10	10	10		10
Windows	ANTCONTROL-D1	Antelop-Elk (TX)	10.30.34.60	OptiPlex 7040	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-6700 CPU @ 3.40GHz	SanDisk Z400s 2.5 7MM 256GB (238.5GB, 100% S.M.A.R.T.)	9.4811	9.96401	10	9.58863	7.37312	10	10	10	10		10
Windows	ANTCONTROL-D2	Antelop-Elk (TX)	10.30.34.50	OptiPlex 7040	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-6700 CPU @ 3.40GHz	SanDisk Z400s 2.5 7MM 256GB (238.5GB, 100% S.M.A.R.T.)	8.70235	10	10	9.59681	7.98799	10	10	10	10		10
Windows	ANTELECSHOP-D1	Antelop-Elk (TX)	10.30.34.54	OptiPlex 7040	desktop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-6700 CPU @ 3.40GHz	SanDisk Z400s 2.5 7MM 256GB (238.5GB, 100% S.M.A.R.T.)	9.2251	10	10	8.46497	8.16034	10	10	10	10		10
Windows	ANTELECSHOP-L1	Antelop-Elk (TX)	10.30.34.95	Latitude E7450	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i7-5600U CPU @ 2.60GHz	Samsung (238.5GB, 80% S.M.A.R.T.)	5.09113	10	10	8.67808	2.94268	10	10	10	10		10
Windows	ANTGNEWMAN-L1	VPN (TX)	10.99.80.216	Latitude E7450	laptop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-5600U CPU @ 2.60GHz	Samsung (238.5GB, 70% S.M.A.R.T.)	9.60895	10	10	9.24623	6.36469	10	10	10	10		10
Windows	ANTGUESTCHK	Antelop-Elk (TX)	10.30.34.63	OptiPlex 7040	desktop	Windows 10 Enterprise 1709 (64 bits)	Windows 10	8589934592	Intel Core i7-6700 CPU @ 3.40GHz	SanDisk Z400s 2.5 7MM 256GB (238.5GB, 100% S.M.A.R.T.)	9.76415	10	10	10	6.36143	10	10	10	10		10
Windows	ANTJFAGAN-L1	Antelop-Elk (TX)	10.30.34.41	Latitude E7470	laptop	Windows 10 Enterprise 1809 (64 bits)	Windows 10	8589934592	Intel Core i5-6300U CPU @ 2.40GHz	LITEON CV3-8D256-11 SATA 256GB (238.5GB, 90% S.M.A.R.T.)	5	6.28205	10	9.38096	6.20554	10	10	10	10		10
